2021-03-30 23:13:47,b'RT @Huawei_devs: #AppGalleryConnect App Messaging Service helps your app trigger messages in diverse formats based on specific user behavio\xe2\x80\xa6'
2021-03-30 23:13:04,"b'RT @Tom_Fowdy: ""Kenya on Friday rejected US government claims that the use of China\xe2\x80\x99s Huawei in the roll-out of the Safaricom fifth-generat\xe2\x80\xa6'"
2021-03-30 23:12:39,"b'RT @sunlorrie: Um, he threatened the safety of Canadians living in Hong Kong:  China ambassador makes veiled threat to Hong Kong-based Cana\xe2\x80\xa6'"
2021-03-30 23:11:38,"b'Huawei P50 possibly delayed again, MatePad Pro2 now the likely HarmonyOS pioneer https://t.co/OdBb693qrh'"
2021-03-30 23:09:05,"b""China's Xiaomi launches premium phone to challenge Apple and Samsung and fill void left by Huawei https://t.co/5D6MaVy3d5"""
2021-03-30 23:08:33,b'#MiXFOLD Looks the foldable from Samsung\xe2\x80\x99s external and Huawei\xe2\x80\x99s internal. \xf0\x9f\x98\x85'
2021-03-30 23:08:06,b'RT @Uyghur_American: The U.S. FCC commissioner \xe2\x81\xa6@BrendanCarrFCC\xe2\x81\xa9 on Tuesday called for new steps to ensure Huawei &amp; ZTE equipment is barred\xe2\x80\xa6'
2021-03-30 23:08:03,b'So Does My Huawei Phone https://t.co/7IpNZ6P6eu'
2021-03-30 23:07:09,b'RT @Reuters: FCC commissioner to urge tougher steps on Chinese network equipment https://t.co/1N1I8LA9xO https://t.co/WpGOYsICaC'
2021-03-30 23:06:59,"b""@SeanUM_China @KarlConrad It's really amazing how photography has become so important on smartphones. And even more\xe2\x80\xa6 https://t.co/jKYSlRMgrl"""
2021-03-30 23:06:11,b'Lawyers for Huawei CFO Meng Wanzhou tell a Canadian court that the U.S. is illegally asserting extraterritorial jur\xe2\x80\xa6 https://t.co/CL2nADiMJC'
2021-03-30 23:06:03,b'RT @Huawei_devs: #AppGalleryConnect App Messaging Service helps your app trigger messages in diverse formats based on specific user behavio\xe2\x80\xa6'
2021-03-30 23:05:42,"b'Huawei Releases Innovation, Intellectual Property White Paper - https://t.co/eHRerTDB7u https://t.co/cy3Y4n92O8'"
2021-03-30 23:05:33,"b'Huawei Releases Innovation, Intellectual Property White Paper - https://t.co/eHRerTDB7u https://t.co/8DKeyJ0PRw'"
2021-03-30 23:05:00,b'EMUI 11 Mega Thread- Let&amp;apos;s Explore the Latest Huawei Software Update https://t.co/wLIzuvU1I2'
2021-03-30 23:04:06,b'RT @BenjaminT0001: They should ban all craps from China:\n\nFCC commissioner Brendan Carr plans to call for new steps to ensure Huawei &amp; ZTE\xe2\x80\xa6'
2021-03-30 23:03:59,b'RT @Uyghur_American: The U.S. FCC commissioner \xe2\x81\xa6@BrendanCarrFCC\xe2\x81\xa9 on Tuesday called for new steps to ensure Huawei &amp; ZTE equipment is barred\xe2\x80\xa6'
2021-03-30 23:03:35,b'RT @Uyghur_American: The U.S. FCC commissioner \xe2\x81\xa6@BrendanCarrFCC\xe2\x81\xa9 on Tuesday called for new steps to ensure Huawei &amp; ZTE equipment is barred\xe2\x80\xa6'
2021-03-30 23:03:10,"b'@1rEMGkVwit2CMLk @xsheepy @vMI2LURtV98ddgE @RFA_Chinese If we face the new Soviet Union, the Western world will uni\xe2\x80\xa6 https://t.co/YzRFFwX8sC'"
2021-03-30 23:02:22,b'RT @Saheed_Ibrahim1: How many of us are scared to pronounce Huawei in public?\n\n\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81'
2021-03-30 23:00:48,"b'Samsung US takes advantage Huawei restrictions and increases its profits by 58%, recording its best results in two\xe2\x80\xa6 https://t.co/W9at0Qv9ZN'"
2021-03-30 22:59:35,"b'RT @sunlorrie: Um, he threatened the safety of Canadians living in Hong Kong:  China ambassador makes veiled threat to Hong Kong-based Cana\xe2\x80\xa6'"
2021-03-30 22:59:01,b'RT @Uyghur_American: The U.S. FCC commissioner \xe2\x81\xa6@BrendanCarrFCC\xe2\x81\xa9 on Tuesday called for new steps to ensure Huawei &amp; ZTE equipment is barred\xe2\x80\xa6'
2021-03-30 22:58:55,b'Recibe 15% en Huawei Points + 15% Semillas en BIGO LIVE\nhttps://t.co/G4yAZuPbhV https://t.co/RobLuwaK88'
2021-03-30 22:58:52,b'Twitter: Huawei to released steady business performance in 2020\nThe world\xe2\x80\x99s leading Information and communications\xe2\x80\xa6 https://t.co/h84C2tewjm'
2021-03-30 22:58:12,"b""RT @Acousticoholic: @zei_squirrel it's absolutely stunning to listen to the bbc radio4 news (as grey as mainstream news gets) have not *one\xe2\x80\xa6"""
2021-03-30 22:57:36,b'[Tips] How to Enable Eye Comfort Mode https://t.co/cQ6JigouuS'
2021-03-30 22:56:53,b'Lawyers for Huawei CFO Meng Wanzhou told a Canadian court that the U.S. was illegally asserting extraterritorial ju\xe2\x80\xa6 https://t.co/tPf4Go1zxl'
2021-03-30 22:55:54,"b""RT @NejeebBello: @habukia @tundealuko I know. I think some models of Huawei also. It's absolutely ridiculous."""
2021-03-30 22:55:32,"b'RT @Tom_Fowdy: ""Kenya on Friday rejected US government claims that the use of China\xe2\x80\x99s Huawei in the roll-out of the Safaricom fifth-generat\xe2\x80\xa6'"
2021-03-30 22:55:13,"b""@habukia @tundealuko I know. I think some models of Huawei also. It's absolutely ridiculous."""
2021-03-30 22:55:09,"b""RT @MichaelKramSK: This morning I had the opportunity to question the Liberals on Huawei's 5G network.  #cdnpoli #skpoli\n\nhttps://t.co/Jm0n\xe2\x80\xa6"""
2021-03-30 22:54:36,"b'Mi 11 Ultra Becomes Top-Ranked Camera Phone on DxOMark, Surpasses Huawei Mate 40\xc2\xa0Pro+ https://t.co/GaMAAc4Sce'"
2021-03-30 22:54:31,"b'RT @sunlorrie: Um, he threatened the safety of Canadians living in Hong Kong:  China ambassador makes veiled threat to Hong Kong-based Cana\xe2\x80\xa6'"
2021-03-30 22:53:19,b'HUAWEI BOLT PROMOTION TERMS AND CONDITIONS https://t.co/8FxTheSHo8'
2021-03-30 22:52:49,b'Weekend Chill - Share The Songs You Play First To Test Your New Earphones https://t.co/dSZlEjOgCS'
2021-03-30 22:52:33,"b""RT @CNAStech: .@MartijnRasser advocates for Open RAN as a way to address Beijing's 5G strategy. \n\nRead more:\nhttps://t.co/PCU7UMVo2W"""
2021-03-30 22:52:16,b'HUAWEI FreeBuds 4i - Learn with the Training Team #HuaweiCommunity https://t.co/aNzcOsWDSf'
2021-03-30 22:52:14,"b""@volkskrant Don't trust Huawei anymore. \nIt is a technology Virus of Huawei.\nIt also made in China. \nLet's boycott\xe2\x80\xa6 https://t.co/lRQE1JTDeq"""
2021-03-30 22:51:40,"b""@huibmodderkolk Don't trust Huawei anymore. \nIt is a technology Virus of Huawei.\nIt also made in China. \nLet's boyc\xe2\x80\xa6 https://t.co/l5T5qwGB9h"""
2021-03-30 22:51:06,b'HUAWEI Mate 40 Pro Hands-on Review #HuaweiCommunity https://t.co/EH5Q2Zrm7k'
2021-03-30 22:50:43,"b'@PIIE @ChorzempaMartin But, your Govt attacks Huawei as a state owned company and is scared of it'"
2021-03-30 22:50:18,b'@HuaweiZA  Music At Your FingerTips Competitions on #HuaweiCommunity https://t.co/tgxdZJKsHB'
2021-03-30 22:50:04,b'#Cardboard now supported #samsung #moto #huawei https://t.co/eIkGWQQy7m'
2021-03-30 22:48:55,b'First glance at the stylish HUAWEI FreeBuds 4i! @HuaweiZA #HuaweiCommunity \nhttps://t.co/xZX4LAQucd'
